,time,variable,value,iteration,name
219,2020-02-20 22:58:02.270136000,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),9371597775.0,0,pcap60
220,2020-02-20 22:58:03.261500000,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),8913058596.0,0,pcap60
221,2020-02-20 22:58:04.274318750,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),8615274253.0,0,pcap60
222,2020-02-20 22:58:05.279195000,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),9532600299.0,0,pcap60
223,2020-02-20 22:58:06.294468000,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),8854074633.0,0,pcap60
224,2020-02-20 22:58:07.278909500,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),8763376289.0,0,pcap60
225,2020-02-20 22:58:08.284883000,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),8565880521.0,0,pcap60
226,2020-02-20 22:58:09.285033250,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),8566087797.0,0,pcap60
227,2020-02-20 22:58:10.296634000,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),8445605239.0,0,pcap60
228,2020-02-20 22:58:11.298105250,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),9212437243.0,0,pcap60
229,2020-02-20 22:58:13.304189000,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),18144054674.0,0,pcap60
230,2020-02-20 22:58:14.310951500,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),18983676602.0,0,pcap60
231,2020-02-20 22:58:15.308059750,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),19197999966.0,0,pcap60
232,2020-02-20 22:58:16.322359750,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),19395228811.0,0,pcap60
233,2020-02-20 22:58:16.870848250,sensor-DownstreamCmdKey (DownstreamCmdID 4254a85a-0e24-4031-89ac-d0b97b5dea77),14331715044.0,0,pcap60
0,2020-02-20 22:58:19.344730500,sensor-RaplKey (PackageID 0),0.0,0,pcap75
1,2020-02-20 22:58:20.343551750,sensor-RaplKey (PackageID 0),73.54772500001127,0,pcap75
2,2020-02-20 22:58:21.343558000,sensor-RaplKey (PackageID 0),79.19443799999135,0,pcap75
3,2020-02-20 22:58:22.342540000,sensor-RaplKey (PackageID 0),74.71349300000293,0,pcap75
4,2020-02-20 22:58:23.343651500,sensor-RaplKey (PackageID 0),74.70476500000223,0,pcap75
5,2020-02-20 22:58:24.342035750,sensor-RaplKey (PackageID 0),74.73882199999935,0,pcap75
6,2020-02-20 22:58:25.343031750,sensor-RaplKey (PackageID 0),74.91283299999486,0,pcap75
7,2020-02-20 22:58:26.342442750,sensor-RaplKey (PackageID 0),74.76958400000876,0,pcap75
8,2020-02-20 22:58:27.343025500,sensor-RaplKey (PackageID 0),74.60765799999353,0,pcap75
9,2020-02-20 22:58:28.342403750,sensor-RaplKey (PackageID 0),74.85942799999611,0,pcap75
10,2020-02-20 22:58:29.342567000,sensor-RaplKey (PackageID 0),74.78447600000072,0,pcap75
11,2020-02-20 22:58:30.342355000,sensor-RaplKey (PackageID 0),74.79222800000571,0,pcap75
12,2020-02-20 22:58:31.342034500,sensor-RaplKey (PackageID 0),74.59209399999236,0,pcap75
13,2020-02-20 22:58:32.348677750,sensor-RaplKey (PackageID 0),75.33537900001102,0,pcap75
14,2020-02-20 22:58:33.343601500,sensor-RaplKey (PackageID 0),74.59770899999421,0,pcap75
15,2020-02-20 22:58:34.342205750,sensor-RaplKey (PackageID 0),74.37377200000628,0,pcap75
16,2020-02-20 22:58:22.951909250,sensor-RaplKey (PackageID 0),,0,pcap75
17,2020-02-20 22:58:23.944192500,sensor-RaplKey (PackageID 0),,0,pcap75
18,2020-02-20 22:58:24.946112250,sensor-RaplKey (PackageID 0),,0,pcap75
19,2020-02-20 22:58:25.952685500,sensor-RaplKey (PackageID 0),,0,pcap75
20,2020-02-20 22:58:26.952251750,sensor-RaplKey (PackageID 0),,0,pcap75
21,2020-02-20 22:58:27.953584750,sensor-RaplKey (PackageID 0),,0,pcap75
22,2020-02-20 22:58:28.954615000,sensor-RaplKey (PackageID 0),,0,pcap75
23,2020-02-20 22:58:29.955255250,sensor-RaplKey (PackageID 0),,0,pcap75
24,2020-02-20 22:58:30.954643250,sensor-RaplKey (PackageID 0),,0,pcap75
25,2020-02-20 22:58:31.954117500,sensor-RaplKey (PackageID 0),,0,pcap75
26,2020-02-20 22:58:32.958024500,sensor-RaplKey (PackageID 0),,0,pcap75
27,2020-02-20 22:58:33.958888500,sensor-RaplKey (PackageID 0),,0,pcap75
28,2020-02-20 22:58:34.952946750,sensor-RaplKey (PackageID 0),,0,pcap75
29,2020-02-20 22:58:35.105744750,sensor-RaplKey (PackageID 0),,0,pcap75
30,2020-02-20 22:58:19.344730500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
31,2020-02-20 22:58:20.343551750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
32,2020-02-20 22:58:21.343558000,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
33,2020-02-20 22:58:22.342540000,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
34,2020-02-20 22:58:23.343651500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
35,2020-02-20 22:58:24.342035750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
36,2020-02-20 22:58:25.343031750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
37,2020-02-20 22:58:26.342442750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
38,2020-02-20 22:58:27.343025500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
39,2020-02-20 22:58:28.342403750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
40,2020-02-20 22:58:29.342567000,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
41,2020-02-20 22:58:30.342355000,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
42,2020-02-20 22:58:31.342034500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
43,2020-02-20 22:58:32.348677750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
44,2020-02-20 22:58:33.343601500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
45,2020-02-20 22:58:34.342205750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),,0,pcap75
46,2020-02-20 22:58:22.951909250,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),31432305416.0,0,pcap75
47,2020-02-20 22:58:23.944192500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),18885142994.0,0,pcap75
48,2020-02-20 22:58:24.946112250,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),19056720805.0,0,pcap75
49,2020-02-20 22:58:25.952685500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),20883334724.0,0,pcap75
50,2020-02-20 22:58:26.952251750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),30509788333.0,0,pcap75
51,2020-02-20 22:58:27.953584750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),31009246009.0,0,pcap75
52,2020-02-20 22:58:28.954615000,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),31247817443.0,0,pcap75
53,2020-02-20 22:58:29.955255250,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),31051139558.0,0,pcap75
54,2020-02-20 22:58:30.954643250,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),31122742370.0,0,pcap75
55,2020-02-20 22:58:31.954117500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),29816825932.0,0,pcap75
56,2020-02-20 22:58:32.958024500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),22214928269.0,0,pcap75
57,2020-02-20 22:58:33.958888500,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),28874976937.0,0,pcap75
58,2020-02-20 22:58:34.952946750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),21720168723.0,0,pcap75
59,2020-02-20 22:58:35.105744750,sensor-DownstreamCmdKey (DownstreamCmdID fec9a42e-76a5-4c44-8880-b98acf6778c9),6724523670.0,0,pcap75
0,2020-02-20 22:58:37.688579500,sensor-RaplKey (PackageID 0),0.0,0,pcap100
1,2020-02-20 22:58:38.687596500,sensor-RaplKey (PackageID 0),73.52544599999965,0,pcap100
2,2020-02-20 22:58:39.687561750,sensor-RaplKey (PackageID 0),111.9863469999982,0,pcap100
3,2020-02-20 22:58:40.687476250,sensor-RaplKey (PackageID 0),101.56529199999932,0,pcap100
4,2020-02-20 22:58:41.686035250,sensor-RaplKey (PackageID 0),98.85881700000027,0,pcap100
5,2020-02-20 22:58:42.691333000,sensor-RaplKey (PackageID 0),100.50499100000889,0,pcap100
6,2020-02-20 22:58:43.686551750,sensor-RaplKey (PackageID 0),99.30144300000393,0,pcap100
7,2020-02-20 22:58:44.686041000,sensor-RaplKey (PackageID 0),99.23924799999804,0,pcap100
8,2020-02-20 22:58:45.686497000,sensor-RaplKey (PackageID 0),99.47887099999934,0,pcap100
9,2020-02-20 22:58:46.686476000,sensor-RaplKey (PackageID 0),99.86027900000045,0,pcap100
10,2020-02-20 22:58:47.686405250,sensor-RaplKey (PackageID 0),99.72294999999576,0,pcap100
11,2020-02-20 22:58:48.695476250,sensor-RaplKey (PackageID 0),100.40489499999967,0,pcap100
12,2020-02-20 22:58:49.686565250,sensor-RaplKey (PackageID 0),99.01708000000508,0,pcap100
13,2020-02-20 22:58:50.686565000,sensor-RaplKey (PackageID 0),98.60991600000125,0,pcap100
14,2020-02-20 22:58:41.317176250,sensor-RaplKey (PackageID 0),,0,pcap100
15,2020-02-20 22:58:42.302699500,sensor-RaplKey (PackageID 0),,0,pcap100
16,2020-02-20 22:58:43.318769250,sensor-RaplKey (PackageID 0),,0,pcap100
17,2020-02-20 22:58:44.315180750,sensor-RaplKey (PackageID 0),,0,pcap100
18,2020-02-20 22:58:45.321811500,sensor-RaplKey (PackageID 0),,0,pcap100
19,2020-02-20 22:58:46.322864000,sensor-RaplKey (PackageID 0),,0,pcap100
20,2020-02-20 22:58:47.323748250,sensor-RaplKey (PackageID 0),,0,pcap100
21,2020-02-20 22:58:48.324742500,sensor-RaplKey (PackageID 0),,0,pcap100
22,2020-02-20 22:58:49.324757750,sensor-RaplKey (PackageID 0),,0,pcap100
23,2020-02-20 22:58:50.326158750,sensor-RaplKey (PackageID 0),,0,pcap100
24,2020-02-20 22:58:50.886597250,sensor-RaplKey (PackageID 0),,0,pcap100
25,2020-02-20 22:58:37.688579500,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
26,2020-02-20 22:58:38.687596500,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
27,2020-02-20 22:58:39.687561750,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
28,2020-02-20 22:58:40.687476250,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
29,2020-02-20 22:58:41.686035250,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
30,2020-02-20 22:58:42.691333000,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
31,2020-02-20 22:58:43.686551750,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
32,2020-02-20 22:58:44.686041000,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
33,2020-02-20 22:58:45.686497000,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
34,2020-02-20 22:58:46.686476000,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
35,2020-02-20 22:58:47.686405250,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
36,2020-02-20 22:58:48.695476250,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
37,2020-02-20 22:58:49.686565250,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
38,2020-02-20 22:58:50.686565000,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),,0,pcap100
39,2020-02-20 22:58:41.317176250,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),34364272567.0,0,pcap100
40,2020-02-20 22:58:42.302699500,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),32798730329.0,0,pcap100
41,2020-02-20 22:58:43.318769250,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),31917560444.0,0,pcap100
42,2020-02-20 22:58:44.315180750,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),26524193257.0,0,pcap100
43,2020-02-20 22:58:45.321811500,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),32443324586.0,0,pcap100
44,2020-02-20 22:58:46.322864000,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),32311332148.0,0,pcap100
45,2020-02-20 22:58:47.323748250,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),32229224085.0,0,pcap100
46,2020-02-20 22:58:48.324742500,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),32167798596.0,0,pcap100
47,2020-02-20 22:58:49.324757750,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),32449748420.0,0,pcap100
48,2020-02-20 22:58:50.326158750,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),32567146067.0,0,pcap100
49,2020-02-20 22:58:50.886597250,sensor-DownstreamCmdKey (DownstreamCmdID af8b19b8-e12d-4bb8-a5e5-3a6f10cd50dd),21556479478.0,0,pcap100
0,2020-02-20 22:58:53.376101750,sensor-RaplKey (PackageID 0),0.0,0,pcap110
1,2020-02-20 22:58:54.377493250,sensor-RaplKey (PackageID 0),72.51238699999521,0,pcap110
2,2020-02-20 22:58:55.377524250,sensor-RaplKey (PackageID 0),112.15260600000329,0,pcap110
3,2020-02-20 22:58:56.376492000,sensor-RaplKey (PackageID 0),111.0888879999984,0,pcap110
4,2020-02-20 22:58:57.376411500,sensor-RaplKey (PackageID 0),109.0242569999973,0,pcap110
5,2020-02-20 22:58:58.376369000,sensor-RaplKey (PackageID 0),108.01315100000647,0,pcap110
6,2020-02-20 22:58:59.377441750,sensor-RaplKey (PackageID 0),108.11300499999197,0,pcap110
7,2020-02-20 22:59:00.376029250,sensor-RaplKey (PackageID 0),107.9134810000105,0,pcap110
8,2020-02-20 22:59:01.376432750,sensor-RaplKey (PackageID 0),109.14223800000036,0,pcap110
9,2020-02-20 22:59:02.381446000,sensor-RaplKey (PackageID 0),109.35585999999603,0,pcap110
10,2020-02-20 22:59:03.377035750,sensor-RaplKey (PackageID 0),108.78518299999996,0,pcap110
11,2020-02-20 22:59:04.376483500,sensor-RaplKey (PackageID 0),108.91573700000299,0,pcap110
12,2020-02-20 22:59:05.377366750,sensor-RaplKey (PackageID 0),108.2138949999935,0,pcap110
13,2020-02-20 22:59:06.376412750,sensor-RaplKey (PackageID 0),95.88067500000761,0,pcap110
14,2020-02-20 22:58:56.954078750,sensor-RaplKey (PackageID 0),,0,pcap110
15,2020-02-20 22:58:57.956105750,sensor-RaplKey (PackageID 0),,0,pcap110
16,2020-02-20 22:58:58.958594500,sensor-RaplKey (PackageID 0),,0,pcap110
17,2020-02-20 22:58:59.960689250,sensor-RaplKey (PackageID 0),,0,pcap110
18,2020-02-20 22:59:00.967869500,sensor-RaplKey (PackageID 0),,0,pcap110
19,2020-02-20 22:59:01.970721000,sensor-RaplKey (PackageID 0),,0,pcap110
20,2020-02-20 22:59:02.969749000,sensor-RaplKey (PackageID 0),,0,pcap110
21,2020-02-20 22:59:03.964503750,sensor-RaplKey (PackageID 0),,0,pcap110
22,2020-02-20 22:59:04.963684750,sensor-RaplKey (PackageID 0),,0,pcap110
23,2020-02-20 22:59:05.961086750,sensor-RaplKey (PackageID 0),,0,pcap110
24,2020-02-20 22:59:06.829502500,sensor-RaplKey (PackageID 0),,0,pcap110
25,2020-02-20 22:58:53.376101750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
26,2020-02-20 22:58:54.377493250,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
27,2020-02-20 22:58:55.377524250,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
28,2020-02-20 22:58:56.376492000,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
29,2020-02-20 22:58:57.376411500,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
30,2020-02-20 22:58:58.376369000,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
31,2020-02-20 22:58:59.377441750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
32,2020-02-20 22:59:00.376029250,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
33,2020-02-20 22:59:01.376432750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
34,2020-02-20 22:59:02.381446000,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
35,2020-02-20 22:59:03.377035750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
36,2020-02-20 22:59:04.376483500,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
37,2020-02-20 22:59:05.377366750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
38,2020-02-20 22:59:06.376412750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),,0,pcap110
39,2020-02-20 22:58:56.954078750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),34562530998.0,0,pcap110
40,2020-02-20 22:58:57.956105750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),32528319972.0,0,pcap110
41,2020-02-20 22:58:58.958594500,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),32050684198.0,0,pcap110
42,2020-02-20 22:58:59.960689250,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),32670097104.0,0,pcap110
43,2020-02-20 22:59:00.967869500,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),33846290801.0,0,pcap110
44,2020-02-20 22:59:01.970721000,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),33545318405.0,0,pcap110
45,2020-02-20 22:59:02.969749000,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),33565079213.0,0,pcap110
46,2020-02-20 22:59:03.964503750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),33339487638.0,0,pcap110
47,2020-02-20 22:59:04.963684750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),33390279270.0,0,pcap110
48,2020-02-20 22:59:05.961086750,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),23880482634.0,0,pcap110
49,2020-02-20 22:59:06.829502500,sensor-DownstreamCmdKey (DownstreamCmdID 01892ad2-d291-4f43-900a-914932ce80b1),16117504927.0,0,pcap110
0,2020-02-20 22:59:09.316963500,sensor-RaplKey (PackageID 0),0.0,0,pcap120
1,2020-02-20 22:59:10.319675250,sensor-RaplKey (PackageID 0),75.15392100000463,0,pcap120
2,2020-02-20 22:59:11.317502000,sensor-RaplKey (PackageID 0),112.4221969999926,0,pcap120
3,2020-02-20 22:59:12.318620500,sensor-RaplKey (PackageID 0),113.2655800000066,0,pcap120
4,2020-02-20 22:59:13.318365750,sensor-RaplKey (PackageID 0),109.0772350000043,0,pcap120
5,2020-02-20 22:59:14.316374500,sensor-RaplKey (PackageID 0),108.09298499999568,0,pcap120
6,2020-02-20 22:59:15.317423750,sensor-RaplKey (PackageID 0),107.72207499999786,0,pcap120
7,2020-02-20 22:59:16.317033250,sensor-RaplKey (PackageID 0),108.01180900000327,0,pcap120
8,2020-02-20 22:59:17.320539000,sensor-RaplKey (PackageID 0),109.65688500000397,0,pcap120
9,2020-02-20 22:59:18.320112750,sensor-RaplKey (PackageID 0),109.49062499999127,0,pcap120
10,2020-02-20 22:59:19.317442500,sensor-RaplKey (PackageID 0),109.13503600000695,0,pcap120
11,2020-02-20 22:59:20.320482000,sensor-RaplKey (PackageID 0),109.72579299999052,0,pcap120
12,2020-02-20 22:59:21.317505000,sensor-RaplKey (PackageID 0),109.36336700001266,0,pcap120
13,2020-02-20 22:59:12.880649500,sensor-RaplKey (PackageID 0),,0,pcap120
14,2020-02-20 22:59:13.883094500,sensor-RaplKey (PackageID 0),,0,pcap120
15,2020-02-20 22:59:14.882698750,sensor-RaplKey (PackageID 0),,0,pcap120
16,2020-02-20 22:59:15.886742000,sensor-RaplKey (PackageID 0),,0,pcap120
17,2020-02-20 22:59:16.887608500,sensor-RaplKey (PackageID 0),,0,pcap120
18,2020-02-20 22:59:17.888667250,sensor-RaplKey (PackageID 0),,0,pcap120
19,2020-02-20 22:59:18.889238750,sensor-RaplKey (PackageID 0),,0,pcap120
20,2020-02-20 22:59:19.889152250,sensor-RaplKey (PackageID 0),,0,pcap120
21,2020-02-20 22:59:20.889697750,sensor-RaplKey (PackageID 0),,0,pcap120
22,2020-02-20 22:59:21.884388750,sensor-RaplKey (PackageID 0),,0,pcap120
23,2020-02-20 22:59:21.986361750,sensor-RaplKey (PackageID 0),,0,pcap120
24,2020-02-20 22:59:09.316963500,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
25,2020-02-20 22:59:10.319675250,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
26,2020-02-20 22:59:11.317502000,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
27,2020-02-20 22:59:12.318620500,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
28,2020-02-20 22:59:13.318365750,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
29,2020-02-20 22:59:14.316374500,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
30,2020-02-20 22:59:15.317423750,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
31,2020-02-20 22:59:16.317033250,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
32,2020-02-20 22:59:17.320539000,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
33,2020-02-20 22:59:18.320112750,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
34,2020-02-20 22:59:19.317442500,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
35,2020-02-20 22:59:20.320482000,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
36,2020-02-20 22:59:21.317505000,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),,0,pcap120
37,2020-02-20 22:59:12.880649500,sensor-DownstreamCmdKey (DownstreamCmdID 639c7bfb-2aa9-484c-bdce-8fa4e9c68094),34941715278.0,0,pcap120
